"id_indicator","territory","period","territory.ccube.0","territory.ccube.1","territory.ccube.2","territory.ccube.3","territory.ccube.4","territory.ccube.5","territory.ccube.6","territory.ccube.7","value"
"818","4000000","31 Jul 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.2"
"818","4000000","31 Aug 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.4"
"818","4000000","30 Sep 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.5"
"818","4000000","31 Oct 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.5"
"818","4000000","30 Nov 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.5"
"818","4000000","31 Dec 2011 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.5"
"818","4000000","31 Jan 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13"
"818","4000000","28 Feb 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.8"
"818","4000000","31 Mar 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.9"
"818","4000000","30 Apr 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.8"
"818","4000000","31 May 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","30 Jun 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","31 Jul 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","31 Aug 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.6"
"818","4000000","30 Sep 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Oct 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.6"
"818","4000000","30 Nov 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Dec 2012 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Jan 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.7"
"818","4000000","28 Feb 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","31 Mar 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.7"
"818","4000000","30 Apr 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","31 May 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","30 Jun 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","31 Jul 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","31 Aug 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","30 Sep 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","31 Oct 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.6"
"818","4000000","30 Nov 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Dec 2013 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Jan 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.7"
"818","4000000","28 Feb 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","31 Mar 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","30 Apr 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","31 May 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","30 Jun 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","31 Jul 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Aug 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","30 Sep 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Oct 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.6"
"818","4000000","30 Nov 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Dec 2014 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.5"
"818","4000000","31 Jan 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.2"
"818","4000000","28 Feb 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.5"
"818","4000000","31 Mar 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.8"
"818","4000000","30 Apr 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14"
"818","4000000","31 May 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.8"
"818","4000000","30 Jun 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14"
"818","4000000","31 Jul 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","31 Aug 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","30 Sep 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","31 Oct 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","30 Nov 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.3"
"818","4000000","31 Dec 2015 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.4"
"818","4000000","31 Jan 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.2"
"818","4000000","28 Feb 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.1"
"818","4000000","31 Mar 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.9"
"818","4000000","30 Apr 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.9"
"818","4000000","31 May 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.9"
"818","4000000","30 Jun 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","31 Jul 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14"
"818","4000000","31 Aug 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","30 Sep 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.2"
"818","4000000","31 Oct 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14.1"
"818","4000000","30 Nov 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","14"
"818","4000000","31 Dec 2016 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","13.9"
"818","4000000","31 Jan 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.8"
"818","4000000","28 Feb 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.9"
"818","4000000","31 Mar 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.3"
"818","4000000","30 Apr 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12"
"818","4000000","31 May 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.2"
"818","4000000","30 Jun 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.4"
"818","4000000","31 Jul 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.4"
"818","4000000","31 Aug 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.6"
"818","4000000","30 Sep 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.6"
"818","4000000","31 Oct 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.6"
"818","4000000","30 Nov 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.5"
"818","4000000","31 Dec 2017 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","12.4"
"818","4000000","31 Jan 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.5"
"818","4000000","28 Feb 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.7"
"818","4000000","31 Mar 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.5"
"818","4000000","30 Apr 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.3"
"818","4000000","31 May 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.5"
"818","4000000","30 Jun 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.6"
"818","4000000","31 Jul 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.7"
"818","4000000","31 Aug 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.8"
"818","4000000","30 Sep 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.7"
"818","4000000","31 Oct 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.8"
"818","4000000","30 Nov 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.7"
"818","4000000","31 Dec 2018 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11.6"
"818","4000000","31 Jan 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","11"
"818","4000000","28 Feb 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.8"
"818","4000000","31 Mar 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.5"
"818","4000000","30 Apr 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.7"
"818","4000000","31 May 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.6"
"818","4000000","30 Jun 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.6"
"818","4000000","31 Jul 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.8"
"818","4000000","31 Aug 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.8"
"818","4000000","30 Sep 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.7"
"818","4000000","31 Oct 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.7"
"818","4000000","30 Nov 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.6"
"818","4000000","31 Dec 2019 00:00:00","643","35","4000000","4000000","4000000","4000000","4000000","4000000","10.6"
"818","4653000","31 Jan 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","14"
"818","4653000","28 Feb 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.7"
"818","4653000","31 Mar 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.9"
"818","4653000","30 Apr 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","17.6"
"818","4653000","31 May 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.9"
"818","4653000","30 Jun 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.2"
"818","4653000","31 Jul 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.2"
"818","4653000","31 Aug 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.1"
"818","4653000","30 Sep 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","17.1"
"818","4653000","31 Oct 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.7"
"818","4653000","30 Nov 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.4"
"818","4653000","31 Dec 2009 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.6"
"818","4653000","31 Jan 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.7"
"818","4653000","28 Feb 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.2"
"818","4653000","31 Mar 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.4"
"818","4653000","30 Apr 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.5"
"818","4653000","31 May 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.4"
"818","4653000","30 Jun 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.2"
"818","4653000","31 Jul 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.2"
"818","4653000","31 Aug 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.5"
"818","4653000","30 Sep 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.1"
"818","4653000","31 Oct 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","15.9"
"818","4653000","30 Nov 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16"
"818","4653000","31 Dec 2010 00:00:00","643","35","4000000","4600000","4653000","4653000","4653000","4653000","16.2"
"818","4650000","31 Jan 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.2"
"818","4650000","28 Feb 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","16.2"
"818","4650000","31 Mar 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.3"
"818","4650000","30 Apr 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.5"
"818","4650000","31 May 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.2"
"818","4650000","30 Jun 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.8"
"818","4650000","31 Jul 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18"
"818","4650000","31 Aug 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17"
"818","4650000","30 Sep 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.9"
"818","4650000","31 Oct 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.8"
"818","4650000","30 Nov 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.5"
"818","4650000","31 Dec 2009 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.8"
"818","4650000","31 Jan 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","15.9"
"818","4650000","28 Feb 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.6"
"818","4650000","31 Mar 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","19.2"
"818","4650000","30 Apr 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.5"
"818","4650000","31 May 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17"
"818","4650000","30 Jun 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","16.3"
"818","4650000","31 Jul 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","16.5"
"818","4650000","31 Aug 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","16.3"
"818","4650000","30 Sep 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","17.6"
"818","4650000","31 Oct 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.2"
"818","4650000","30 Nov 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.3"
"818","4650000","31 Dec 2010 00:00:00","643","35","4000000","4600000","4650000","4650000","4650000","4650000","18.2"
"818","25000000","31 Jan 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.8"
"818","25000000","28 Feb 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.3"
"818","25000000","31 Mar 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.9"
"818","25000000","30 Apr 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 May 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","30 Jun 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 Jul 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Aug 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Sep 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Oct 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","30 Nov 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","31 Dec 2009 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","31 Jan 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13"
"818","25000000","28 Feb 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.7"
"818","25000000","31 Mar 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.6"
"818","25000000","30 Apr 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 May 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.5"
"818","25000000","30 Jun 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 Jul 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 Aug 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","30 Sep 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 Oct 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","30 Nov 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 Dec 2010 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 Jan 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.1"
"818","25000000","28 Feb 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 Mar 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","30 Apr 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","31 May 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","30 Jun 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 Jul 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 Aug 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Sep 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Oct 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Nov 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Dec 2011 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Jan 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.4"
"818","25000000","28 Feb 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 Mar 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Apr 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 May 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.5"
"818","25000000","30 Jun 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.6"
"818","25000000","31 Jul 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.7"
"818","25000000","31 Aug 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.9"
"818","25000000","30 Sep 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.9"
"818","25000000","31 Oct 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","16"
"818","25000000","30 Nov 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","16"
"818","25000000","31 Dec 2012 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.9"
"818","25000000","31 Jan 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","28 Feb 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.5"
"818","25000000","31 Mar 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Apr 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.6"
"818","25000000","31 May 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.5"
"818","25000000","30 Jun 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Jul 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.7"
"818","25000000","31 Aug 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.7"
"818","25000000","30 Sep 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.7"
"818","25000000","31 Oct 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.8"
"818","25000000","30 Nov 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.7"
"818","25000000","31 Dec 2013 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.6"
"818","25000000","31 Jan 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","28 Feb 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Mar 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","30 Apr 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 May 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","30 Jun 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.1"
"818","25000000","31 Jul 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Aug 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Sep 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Oct 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.5"
"818","25000000","30 Nov 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Dec 2014 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Jan 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.5"
"818","25000000","28 Feb 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.3"
"818","25000000","31 Mar 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.6"
"818","25000000","30 Apr 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 May 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.6"
"818","25000000","30 Jun 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","31 Jul 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","31 Aug 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","30 Sep 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","31 Oct 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.3"
"818","25000000","30 Nov 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.2"
"818","25000000","31 Dec 2015 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15.4"
"818","25000000","31 Jan 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","12.8"
"818","25000000","28 Feb 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14"
"818","25000000","31 Mar 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.5"
"818","25000000","30 Apr 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.5"
"818","25000000","31 May 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.5"
"818","25000000","30 Jun 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 Jul 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 Aug 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","30 Sep 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","15"
"818","25000000","31 Oct 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.9"
"818","25000000","30 Nov 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.8"
"818","25000000","31 Dec 2016 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","14.7"
"818","25000000","31 Jan 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","12.7"
"818","25000000","28 Feb 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","12.8"
"818","25000000","31 Mar 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.2"
"818","25000000","30 Apr 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13"
"818","25000000","31 May 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.1"
"818","25000000","30 Jun 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.2"
"818","25000000","31 Jul 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.3"
"818","25000000","31 Aug 2017 00:00:00","643","35","25000000","25000000","25000000","25000000","25000000","25000000","13.4"
